ZIP Census Tabulation Area,FIPS state,vtd,fedRep,stateSen,stateRep,sduni,sdelm,sdsec,State Postal Code,county,Voting District Name,Elementary School District Name,Secondary School District Name,Unified School District Name
15126,42,2190,18,37,44,25200,99999,99999,PA,Allegheny PA,FINDLAY TWP DIST 02,4299999,4299999,West Allegheny School District
15126,42,2180,18,37,44,25200,99999,99999,PA,Allegheny PA,FINDLAY TWP DIST 01,4299999,4299999,West Allegheny School District
15126,42,2190,18,37,44,25200,99999,99999,PA,Allegheny PA,FINDLAY TWP DIST 02,4299999,4299999,West Allegheny School District
15126,42,5081,18,37,44,25200,99999,99999,PA,Allegheny PA,NORTH FAYETTE TWP DIST 04*,4299999,4299999,West Allegheny School District
15126,42,5081,18,37,44,25200,99999,99999,PA,Allegheny PA,NORTH FAYETTE TWP DIST 04*,4299999,4299999,West Allegheny School District
15126,42,5076,18,37,44,25200,99999,99999,PA,Allegheny PA,NORTH FAYETTE TWP DIST 03*,4299999,4299999,West Allegheny School District
15126,42,5081,18,37,44,25200,99999,99999,PA,Allegheny PA,NORTH FAYETTE TWP DIST 04*,4299999,4299999,West Allegheny School District
15126,42,5091,18,37,44,25200,99999,99999,PA,Allegheny PA,NORTH FAYETTE TWP DIST 05*,4299999,4299999,West Allegheny School District
15126,42,1510,18,46,46,9960,99999,99999,PA,Washington PA,ROBINSON TWP VTD 01*,4299999,4299999,Fort Cherry School District
15129,42,625,18,37,40,3510,99999,99999,PA,Allegheny PA,BETHEL PARK WD 09 DIST 02*,4299999,4299999,Bethel Park School District
15129,42,3070,18,37,39,25590,99999,99999,PA,Allegheny PA,JEFFERSON HILLS DIST 08*,4299999,4299999,West Jefferson Hills School District
15129,42,F460,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 01*,4299999,4299999,South Park School District
15129,42,F480,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 03,4299999,4299999,South Park School District
15129,42,F490,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 04,4299999,4299999,South Park School District
15129,42,F500,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 05*,4299999,4299999,South Park School District
15129,42,F510,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 06,4299999,4299999,South Park School District
15129,42,F520,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 07,4299999,4299999,South Park School District
15129,42,F522,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 08*,4299999,4299999,South Park School District
15129,42,F524,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 09*,4299999,4299999,South Park School District
15129,42,F526,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 10*,4299999,4299999,South Park School District
15129,42,F528,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 11,4299999,4299999,South Park School District
15129,42,F529,18,37,39,22060,99999,99999,PA,Allegheny PA,SOUTH PARK TWP DIST 12,4299999,4299999,South Park School District
15129,42,1790,18,46,39,20400,99999,99999,PA,Washington PA,UNION TWP VTD 07*,4299999,4299999,Ringgold School District
15131,42,3770,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 08 DIST 01*,4299999,4299999,McKeesport Area School District
15131,42,5161,14,45,25,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 06 DIST 02,4299999,4299999,East Allegheny School District
15131,42,F530,18,45,35,14940,99999,99999,PA,Allegheny PA,SOUTH VERSAILLES TWP Voting District*,4299999,4299999,McKeesport Area School District
15131,42,F530,18,45,35,17940,99999,99999,PA,Allegheny PA,SOUTH VERSAILLES TWP Voting District*,4299999,4299999,Norwin School District
15131,42,G670,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 01,4299999,4299999,McKeesport Area School District
15131,42,G680,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 02,4299999,4299999,McKeesport Area School District
15131,42,G690,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 03,4299999,4299999,McKeesport Area School District
15131,42,G700,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 04,4299999,4299999,McKeesport Area School District
15131,42,G710,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 05,4299999,4299999,McKeesport Area School District
15131,42,G720,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 06,4299999,4299999,McKeesport Area School District
15131,42,G730,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 07,4299999,4299999,McKeesport Area School District
15131,42,G730,14,45,35,17940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 07,4299999,4299999,Norwin School District
15131,42,2020,18,39,56,17940,99999,99999,PA,Westmoreland PA,NORTH HUNTINGDON TWP WD 04 PCT 02*,4299999,4299999,Norwin School District
15132,42,3570,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 01*,4299999,4299999,McKeesport Area School District
15132,42,3580,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 02*,4299999,4299999,McKeesport Area School District
15132,42,3590,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 03 DIST 01,4299999,4299999,McKeesport Area School District
15132,42,3600,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 03 DIST 02,4299999,4299999,McKeesport Area School District
15132,42,3620,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 04*,4299999,4299999,McKeesport Area School District
15132,42,3630,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 05*,4299999,4299999,McKeesport Area School District
15132,42,3640,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 06 DIST 01*,4299999,4299999,McKeesport Area School District
15132,42,3650,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 06 DIST 02*,4299999,4299999,McKeesport Area School District
15132,42,3670,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 07 DIST 01,4299999,4299999,McKeesport Area School District
15132,42,3670,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 07 DIST 01,4299999,4299999,McKeesport Area School District
15132,42,3680,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 07 DIST 02,4299999,4299999,McKeesport Area School District
15132,42,3690,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 07 DIST 03*,4299999,4299999,McKeesport Area School District
15132,42,3700,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 07 DIST 04*,4299999,4299999,McKeesport Area School District
15132,42,3710,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 07 DIST 05*,4299999,4299999,McKeesport Area School District
15132,42,3720,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 07 DIST 06*,4299999,4299999,McKeesport Area School District
15132,42,3730,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 07 DIST 07*,4299999,4299999,McKeesport Area School District
15132,42,3770,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 08 DIST 01*,4299999,4299999,McKeesport Area School District
15132,42,3780,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 08 DIST 02*,4299999,4299999,McKeesport Area School District
15132,42,3790,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 08 DIST 03*,4299999,4299999,McKeesport Area School District
15132,42,3800,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 08 DIST 04*,4299999,4299999,McKeesport Area School District
15132,42,3810,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 08 DIST 05*,4299999,4299999,McKeesport Area School District
15132,42,3820,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 08 DIST 06*,4299999,4299999,McKeesport Area School District
15132,42,3840,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 09 DIST 01*,4299999,4299999,McKeesport Area School District
15132,42,3850,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 09 DIST 02,4299999,4299999,McKeesport Area School District
15132,42,3860,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 09 DIST 03,4299999,4299999,McKeesport Area School District
15132,42,3870,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 10 DIST 01*,4299999,4299999,McKeesport Area School District
15132,42,3880,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 10 DIST 02*,4299999,4299999,McKeesport Area School District
15132,42,3900,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 11 DIST 01,4299999,4299999,McKeesport Area School District
15132,42,3910,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 11 DIST 02,4299999,4299999,McKeesport Area School District
15132,42,3920,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 11 DIST 03,4299999,4299999,McKeesport Area School District
15132,42,3930,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 12 DIST 01,4299999,4299999,McKeesport Area School District
15132,42,3930,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 12 DIST 01,4299999,4299999,McKeesport Area School District
15132,42,3940,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 12 DIST 02*,4299999,4299999,McKeesport Area School District
15132,42,3940,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 12 DIST 02*,4299999,4299999,McKeesport Area School District
15132,42,3941,14,45,35,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 12 DIST 03*,4299999,4299999,McKeesport Area School District
15132,42,3941,14,45,38,14940,99999,99999,PA,Allegheny PA,MC KEESPORT WD 12 DIST 03*,4299999,4299999,McKeesport Area School District
15132,42,5110,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 02 DIST 01,4299999,4299999,East Allegheny School District
15132,42,E151,14,45,38,21910,99999,99999,PA,Allegheny PA,PORT VUE DIST 01,4299999,4299999,South Allegheny School District
15132,42,E181,14,45,38,21910,99999,99999,PA,Allegheny PA,PORT VUE DIST 04,4299999,4299999,South Allegheny School District
15132,42,G240,14,45,35,14940,99999,99999,PA,Allegheny PA,VERSAILLES DIST 01*,4299999,4299999,McKeesport Area School District
15132,42,G250,14,45,35,14940,99999,99999,PA,Allegheny PA,VERSAILLES DIST 02*,4299999,4299999,McKeesport Area School District
15132,42,G670,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 01,4299999,4299999,McKeesport Area School District
15132,42,G680,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 02,4299999,4299999,McKeesport Area School District
15132,42,G700,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 04,4299999,4299999,McKeesport Area School District
15132,42,G730,14,45,35,14940,99999,99999,PA,Allegheny PA,WHITE OAK DIST 07,4299999,4299999,McKeesport Area School District
15133,42,3181,14,45,38,21910,99999,99999,PA,Allegheny PA,LIBERTY DIST 01*,4299999,4299999,South Allegheny School District
15133,42,3191,14,45,38,21910,99999,99999,PA,Allegheny PA,LIBERTY DIST 02*,4299999,4299999,South Allegheny School District
15133,42,3210,14,45,35,21910,99999,99999,PA,Allegheny PA,LINCOLN Voting District*,4299999,4299999,South Allegheny School District
15133,42,E151,14,45,38,21910,99999,99999,PA,Allegheny PA,PORT VUE DIST 01,4299999,4299999,South Allegheny School District
15133,42,E181,14,45,38,21910,99999,99999,PA,Allegheny PA,PORT VUE DIST 04,4299999,4299999,South Allegheny School District
15133,42,E190,14,45,38,21910,99999,99999,PA,Allegheny PA,PORT VUE DIST 02,4299999,4299999,South Allegheny School District
15133,42,E200,14,45,38,21910,99999,99999,PA,Allegheny PA,PORT VUE DIST 03,4299999,4299999,South Allegheny School District
15135,42,2020,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 05,4299999,4299999,Elizabeth Forward School District
15135,42,2030,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 06,4299999,4299999,Elizabeth Forward School District
15135,42,1990,18,45,35,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 02,4299999,4299999,Elizabeth Forward School District
15135,42,2030,18,45,35,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 06,4299999,4299999,Elizabeth Forward School District
15135,42,2030,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 06,4299999,4299999,Elizabeth Forward School District
15135,42,2010,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 04 DIST 01,4299999,4299999,Elizabeth Forward School District
15135,42,2011,18,45,35,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 04 DIST 02,4299999,4299999,Elizabeth Forward School District
15135,42,2020,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 05,4299999,4299999,Elizabeth Forward School District
15135,42,2030,18,45,35,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 06,4299999,4299999,Elizabeth Forward School District
15135,42,2030,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 06,4299999,4299999,Elizabeth Forward School District
15135,42,3210,14,45,35,21910,99999,99999,PA,Allegheny PA,LINCOLN Voting District*,4299999,4299999,South Allegheny School District
15136,42,3091,14,42,45,15720,99999,99999,PA,Allegheny PA,KENNEDY TWP DIST 01*,4299999,4299999,Montour School District
15136,42,3095,14,42,45,15720,99999,99999,PA,Allegheny PA,KENNEDY TWP DIST 02*,4299999,4299999,Montour School District
15136,42,3120,14,42,45,15720,99999,99999,PA,Allegheny PA,KENNEDY TWP DIST 04*,4299999,4299999,Montour School District
15136,42,3125,14,42,45,15720,99999,99999,PA,Allegheny PA,KENNEDY TWP DIST 05*,4299999,4299999,Montour School District
15136,42,3131,14,42,45,15720,99999,99999,PA,Allegheny PA,KENNEDY TWP DIST 06*,4299999,4299999,Montour School District
15136,42,3460,14,42,27,22830,99999,99999,PA,Allegheny PA,MC KEES ROCKS WD 01 DIST 01,4299999,4299999,Sto-Rox School District
15136,42,3471,14,42,27,22830,99999,99999,PA,Allegheny PA,MC KEES ROCKS WD 01 DIST 02,4299999,4299999,Sto-Rox School District
15136,42,3491,14,42,27,22830,99999,99999,PA,Allegheny PA,MC KEES ROCKS WD 02 DIST 01*,4299999,4299999,Sto-Rox School District
15136,42,3511,14,42,27,22830,99999,99999,PA,Allegheny PA,MC KEES ROCKS WD 02 DIST 02,4299999,4299999,Sto-Rox School District
15136,42,3511,14,42,45,22830,99999,99999,PA,Allegheny PA,MC KEES ROCKS WD 02 DIST 02,4299999,4299999,Sto-Rox School District
15136,42,3530,14,42,45,22830,99999,99999,PA,Allegheny PA,MC KEES ROCKS WD 03 DIST 01*,4299999,4299999,Sto-Rox School District
15136,42,3540,14,42,45,22830,99999,99999,PA,Allegheny PA,MC KEES ROCKS WD 03 DIST 02*,4299999,4299999,Sto-Rox School District
15136,42,3551,14,42,27,22830,99999,99999,PA,Allegheny PA,MC KEES ROCKS WD 03 DIST 03,4299999,4299999,Sto-Rox School District
15136,42,3551,14,42,45,22830,99999,99999,PA,Allegheny PA,MC KEES ROCKS WD 03 DIST 03,4299999,4299999,Sto-Rox School District
15136,42,E346,18,42,45,15720,99999,99999,PA,Allegheny PA,ROBINSON TWP DIST 02*,4299999,4299999,Montour School District
15136,42,E356,18,42,45,15720,99999,99999,PA,Allegheny PA,ROBINSON TWP DIST 04*,4299999,4299999,Montour School District
15136,42,E366,18,42,45,15720,99999,99999,PA,Allegheny PA,ROBINSON TWP DIST 06*,4299999,4299999,Montour School District
15136,42,E371,18,42,44,15720,99999,99999,PA,Allegheny PA,ROBINSON TWP DIST 07*,4299999,4299999,Montour School District
15136,42,E376,18,42,44,15720,99999,99999,PA,Allegheny PA,ROBINSON TWP DIST 08*,4299999,4299999,Montour School District
15136,42,E381,18,42,44,15720,99999,99999,PA,Allegheny PA,ROBINSON TWP DIST 09*,4299999,4299999,Montour School District
15136,42,F610,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 01*,4299999,4299999,Sto-Rox School District
15136,42,F620,14,42,27,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 02 DIST 01,4299999,4299999,Sto-Rox School District
15136,42,F620,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 02 DIST 01,4299999,4299999,Sto-Rox School District
15136,42,F630,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 02 DIST 02,4299999,4299999,Sto-Rox School District
15136,42,F641,14,42,27,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 03,4299999,4299999,Sto-Rox School District
15136,42,F641,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 03,4299999,4299999,Sto-Rox School District
15136,42,F661,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 04 DIST 01,4299999,4299999,Sto-Rox School District
15136,42,F680,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 04 DIST 02,4299999,4299999,Sto-Rox School District
15136,42,F690,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 05,4299999,4299999,Sto-Rox School District
15136,42,F700,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 06*,4299999,4299999,Sto-Rox School District
15136,42,F710,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 07,4299999,4299999,Sto-Rox School District
15136,42,F720,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 08,4299999,4299999,Sto-Rox School District
15136,42,F730,14,42,45,22830,99999,99999,PA,Allegheny PA,STOWE TWP WD 09*,4299999,4299999,Sto-Rox School District
15137,42,1870,14,45,34,8060,99999,99999,PA,Allegheny PA,EAST MCKEESPORT DIST 03*,4299999,4299999,East Allegheny School District
15137,42,5100,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 01 DIST 01,4299999,4299999,East Allegheny School District
15137,42,5101,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 01 DIST 02,4299999,4299999,East Allegheny School District
15137,42,5110,14,45,25,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 02 DIST 01,4299999,4299999,East Allegheny School District
15137,42,5110,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 02 DIST 01,4299999,4299999,East Allegheny School District
15137,42,5110,14,45,35,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 02 DIST 01,4299999,4299999,East Allegheny School District
15137,42,5120,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 02 DIST 02,4299999,4299999,East Allegheny School District
15137,42,5120,14,45,35,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 02 DIST 02,4299999,4299999,East Allegheny School District
15137,42,5130,14,45,25,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 03 DIST 01*,4299999,4299999,East Allegheny School District
15137,42,5131,14,45,25,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 03 DIST 02,4299999,4299999,East Allegheny School District
15137,42,5140,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 04 DIST 01,4299999,4299999,East Allegheny School District
15137,42,5141,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 04 DIST 02,4299999,4299999,East Allegheny School District
15137,42,5141,14,45,35,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 04 DIST 02,4299999,4299999,East Allegheny School District
15137,42,5150,14,45,35,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 05 DIST 01,4299999,4299999,East Allegheny School District
15137,42,5151,14,45,35,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 05 DIST 02,4299999,4299999,East Allegheny School District
15137,42,5160,14,45,25,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 06 DIST 01,4299999,4299999,East Allegheny School District
15137,42,5160,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 06 DIST 01,4299999,4299999,East Allegheny School District
15137,42,5161,14,45,25,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 06 DIST 02,4299999,4299999,East Allegheny School District
15137,42,5161,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 06 DIST 02,4299999,4299999,East Allegheny School District
15137,42,5170,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 07,4299999,4299999,East Allegheny School District
